text,label
[],2
"['relate', 'much', 'agree', 'every', 'word', 'woodsgnome', 'said', 'finding', 'cptsd', 'lifesaver', 'also', 'source', 'lot', 'grieving', 'know', 'deeply', 'wounded', 'till', 'found', 'cptsd', 'idea', 'much', 'fast', 'asleep', 'way', 'waking', 'sobering', 'experience', 'always', 'happy', 'one', 'think', 'decision', 'contact', 'family', 'brave', 'beyond', 'word', 'know', 'painful', 'reach', 'point', 'keep', 'promise', 'one', 'book', 'keep', 'returning', 'help', 'lot', 'understanding', 'cptsd', 'body', 'keep', 'score', 'trauma', 'personal', 'experience', 'also', 'good', 'healthy', 'freeze', 'like', 'woodsgnome', 'say', 'guess', 'never', 'feel', 'fully', 'comfortable', 'around', 'people', 'walk', 'around', 'life', 'feeling', 'like', 'belong', 'comfort', 'trigger', 'feel', 'invisible', 'around', 'around', 'people', 'draining', 'people', 'introverted', 'much', 'better', 'society', 'nowadays', 'extremely', 'extroverted', 'even', 'abused', 'sure', 'grow', 'introverted', 'hypervigilant', 'cptsd', 'also', 'introspective', 'also', 'lot', 'good', 'thing', 'find', 'comforting', 'meditation', 'valuable', 'many', 'trauma', 'therapist', 'advise', 'client', 'learn', 'maybe', 'head', 'start', 'getting', 'measure', 'control', 'cptsd', 'like', 'know', 'lot', 'learn', 'taught', 'socialize', 'lot', 'rule', 'socialization', 'learned', 'adult', 'observing', 'people', 'trying', 'keep', 'self', 'hatred', 'attacking', 'got', 'thing', 'wrong', 'notice', 'literally', 'every', 'time', 'talk', 'people', 'end', 'triggered', 'understand', 'cptsd', 'level', 'much', 'get', 'triggered', 'varies', 'stronger', 'much', 'lighter', 'alone', 'support', 'system', 'either', 'deeply', 'relate', 'situation', 'hard', 'nothing', 'normal', 'slightest', 'thing', 'go', 'thing', 'still', 'go', 'deserve', 'cause', 'surroundings', 'normal', 'sorry', 'navigate', 'mine', 'field', 'cptsd', 'result', 'alone', 'glad']",2
"['thanks', 'much', 'response', 'really', 'appreciate', 'really', 'interesting', 'meet', 'people', 'struggle', 'cptsd', 'feel', 'though', 'one', 'could', 'ever', 'understand', 'although', 'many', 'place', 'tell', 'alone', 'truly', 'feel', 'eager', 'find', 'good', 'enough', 'therapist', 'pete', 'walker', 'call', 'one', 'help', 'specifically', 'relational', 'healing', 'moment', 'insurance', 'enough', 'extra', 'money', 'many', 'tool', 'using', 'help', 'heal', 'though', 'working', 'well', 'relational', 'part', 'key', 'though', 'like', 'said', 'accepting', 'learning', 'yes', 'heal', 'overcome', 'certain', 'thing', 'cptsd', 'thing', 'something', 'going', 'vanish', 'ever', 'one', 'extent', 'another', 'sort', 'stuck', 'introverted', 'well', 'maybe', 'allow', 'beat', 'much', 'cognitive', 'healing', 'anyone', 'anyway', 'thanks', 'said', 'live', 'isolated', 'area', 'somewhere', 'sound', 'fantastic', 'lol']",2
"['ah', 'thank', 'kind', 'word', 'well', 'know', 'really', 'nice', 'group', 'specifically', 'people', 'cptsd', 'get', 'together', 'think', 'could', 'really', 'great', 'help', 'able', 'socialize', 'amongst', 'time', 'discovering', 'emotional', 'healing', 'life', 'savor', 'know', 'emotional', 'need', 'meet', 'better', 'feel', 'le', 'miss', 'outside', 'source', 'wellbeing', 'family', 'really', 'nice', 'knowing', 'alone', 'dealing', 'stuff']",2
"['hi', 'justin', 'relate', 'well', 'difficulty', 'finding', 'connection', 'well', 'call', 'mixed', 'blessing', 'learning', 'name', 'struggled', 'long', 'remember', 'know', 'like', 'also', 'chunk', 'remember', 'think', 'frighten', 'something', 'incredibly', 'trivial', 'easily', 'end', 'trigger', 'result', 'emotional', 'flashback', 'vague', 'find', 'event', 'link', 'sometimes', 'wonder', 'tried', 'hard', 'forget', 'bad', 'time', 'lost', 'good', 'one', 'along', 'way', 'glad', 'know', 'established', 'solid', 'spiritual', 'connection', 'involved', 'meditation', 'honest', 'connection', 'higher', 'power', 'tends', 'wax', 'wane', 'say', 'without', 'doubt', 'time', 'truly', 'embrace', 'faith', 'thing', 'seem', 'least', 'manageable', 'want', 'give', 'huge', 'thank', 'mentioning', 'looking', 'coda', 'meeting', 'post', 'finally', 'gathered', 'information', 'acoa', 'aca', 'meeting', 'area', 'recently', 'moved', 'gone', 'meeting', 'past', 'helped', 'know', 'even', 'go', 'took', 'step', 'post', 'nudged', 'positive', 'direction', 'thank', 'came', 'read', 'description', 'freeze', 'type', 'felt', 'almost', 'pete', 'walker', 'talking', 'particular', 'child', 'put', 'much', 'energy', 'trying', 'invisible', 'figured', 'early', 'see', 'le', 'chance', 'could', 'hurt', 'sometimes', 'actually', 'worked', 'like', 'invisible', 'take', 'toll', 'learning', 'much', 'needed', 'social', 'skill', 'get', 'mask', 'describe', 'going', 'sixty', 'year', 'old', 'disabled', 'long', 'time', 'able', 'work', 'without', 'mask', 'would', 'starved', 'thankfully', 'odd', 'kind', 'way', 'look', 'back', 'see', 'also', 'fawn', 'tendency', 'earlier', 'adult', 'life', 'resulting', 'perfectionism', 'meant', 'kept', 'getting', 'unexpectedly', 'promoted', 'promotion', 'put', 'path', 'spotlight', 'ultimately', 'honed', 'mask', 'point', 'last', 'promotion', 'actually', 'put', 'position', 'required', 'public', 'speaking', 'yeah', 'seriously', 'sometimes', 'front', 'hundred', 'people', 'day', 'think', 'could', 'even', 'make', 'work', 'much', 'le', 'presentation', 'day', 'somehow', 'made', 'switch', 'could', 'fool', 'whole', 'crowd', 'thinking', 'element', 'often', 'wonder', 'found', 'way', 'put', 'virtue', 'dissociating', 'guess', 'think', 'back', 'even', 'smallest', 'public', 'speaking', 'gig', 'feel', 'like', 'whole', 'person', 'living', 'whole', 'life', 'actually', 'pretty', 'mark', 'given', 'agoraphobic', 'another', 'story', 'right', 'mean', 'using', 'refer', 'bubble', 'developed', 'childhood', 'actually', 'found', 'way', 'make', 'useful', 'different', 'way', 'probably', 'healthiest', 'way', 'hey', 'gotta', 'take', 'leave', 'rest', 'loli', 'agree', 'others', 'commend', 'courage', 'setting', 'maintaining', 'boundary', 'family', 'member', 'trick', 'move', 'thousand', 'mile', 'away', '25', 'thinking', 'could', 'outrun', 'family', 'history', 'well', 'unfortunately', 'discovered', 'history', 'come', 'along', 'ride', 'bunch', 'stuff', 'come', 'would', 'thrown', 'people', 'tried', 'escape', 'add', 'pile', 'long', 'distance', 'help', 'somewhat', 'without', 'going', 'detail', 'served', 'stuff', 'fall', 'make', 'category', 'would', 'like', 'offer', 'one', 'little', 'trick', 'learned', 'along', 'way', 'often', 'help', 'interacting', 'normal', 'people', 'think', 'part', 'hard', 'u', 'well', 'anyway', 'conversation', 'simple', 'easy', 'answer', 'even', 'mundane', 'question', 'even', 'nicest', 'people', 'wonder', 'part', 'also', 'get', 'stuck', 'opening', 'want', 'protect', 'person', 'demon', 'past', 'even', 'begin', 'comprehend', 'ruin', 'day', 'much', 'le', 'come', 'psycho', 'rate', 'learned', 'turn', 'conversation', 'back', 'person', 'discovered', 'people', 'even', 'stranger', 'like', 'nothing', 'talk', 'okay', 'maybe', 'heard', 'like', 'really', 'appreciate', 'well', 'catch', 'drift', 'lol', 'instead', 'feeling', 'obligated', 'give', 'someone', 'answer', 'given', 'permission', 'say', 'something', 'rather', 'vague', 'honest', 'basic', 'response', 'turn', 'questioning', 'back', 'person', 'answer', 'pick', 'tidbit', 'give', 'another', 'question', 'often', 'get', 'entire', 'conversation', 'without', 'giving', 'away', 'single', 'thing', 'may', 'sound', 'sort', 'deceitful', 'surprised', 'find', 'lot', 'time', 'actually', 'interested', 'say', 'end', 'somewhat', 'shallow', 'interaction', 'sometimes', 'walk', 'away', 'feeling', 'pretty', 'good', 'maybe', 'actually', 'made', 'positive', 'difference', 'person', 'day', 'really', 'mean', 'go', 'long', 'guess', 'want', 'say', 'sound', 'still', 'young', 'least', 'much', 'younger', 'saying', 'discount', 'experience', 'easy', 'road', 'age', 'point', 'individual', 'journey', 'even', 'though', 'incredibly', 'hard', 'connect', 'trying', 'hope', 'give', 'major', 'credit', 'even', 'though', 'discovered', 'issue', 'least', 'name', 'still', 'got', 'time', 'find', 'solution', 'may', 'mean', 'much', 'thing', 'look', 'dark', 'like', 'everyone', 'know', 'resource', 'c', 'ptsd', 'far', 'many', 'around', 'guessing', 'age', 'say', 'coming', 'new', 'resource', 'avenue', 'answer', 'come', 'along', 'hopefully', 'benefit', 'find', 'year', 'ahead', 'far', 'fewer', 'one', 'put', 'behind', 'much', 'love', 'many', 'blessing', 'patianne']",2
"['feel', 'like', 'sea', 'humanity', 'still', 'one', 'sum', 'spent', 'holiday', 'alone', 'made', 'many', 'dinner', 'spent', 'birthday', 'alone', 'well', 'world', 'many', 'year', 'dealing', 'life', 'lot', 'like', 'avoiding', 'ducking', 'head', 'relationship', 'would', 'rather', 'deserted', 'island', 'least', 'know', 'stand', 'world', 'full', 'others', 'felt', 'like', 'matter', 'anyway', 'find', 'niche', 'run', 'find', 'something', 'work', 'started', 'business', 'work', 'keep', 'busy', 'pity', 'nothing', 'come', 'easy', 'matter', 'walk', 'life', 'choose']",2
"['justin', 'thank', 'much', 'expressing', 'feeling', 'unable', 'put', 'word', 'new', 'website', 'post', 'made', 'night', 'also', 'struggling', 'complex', 'ptsd', 'related', 'childhood', 'trauma', 'never', 'able', 'feel', 'like', 'anyone', 'understood', 'challenge', 'came', 'across', 'pete', 'walker', 'book', 'misdiagnosed', 'ptsd', 'bipolar', 'anxiety', 'disorder', 'year', 'never', 'able', 'get', 'anything', 'therapy', 'social', 'impact', 'cptsd', 'life', 'devastating', 'know', 'lot', 'people', 'close', 'one', 'really', 'never', 'able', 'connect', 'sufficiently', 'someone', 'get', 'passed', 'acquaintance', 'stage', 'boyfriend', 'high', 'school', 'loved', 'reciprocate', 'feel', 'like', 'wanted', 'get', 'close', 'ended', 'pushing', 'away', 'never', 'intimate', 'relationship', 'know', 'whether', 'friendship', 'beyond', 'feel', 'like', 'lack', 'skill', 'come', 'easily', 'others', 'know', 'missing', 'except', 'obvious', 'get', 'angry', 'able', 'make', 'happen', 'adult', 'job', 'make', 'good', 'living', 'without', 'family', 'meaningful', 'relationship', 'life', 'irony', 'everyone', 'know', 'see', 'normal', 'strong', 'person', 'even', 'social', 'always', 'feel', 'like', 'glass', 'people', 'know', 'relate', 'alone', 'quit', 'cause', 'quit', 'website', 'given', 'hope', 'people', 'get', 'thank', 'quote', 'ajvander86', 'january', '03', '2018', '01', '40', '59', 'amhi', 'name', 'justin', 'relatively', 'new', 'forum', 'honestly', 'really', 'happy', 'learned', 'cptsd', 'place', 'least', 'support', 'community', 'developed', 'cptsd', 'childhood', 'honestly', 'therapist', 'doctor', 'healer', 'guru', 'went', 'looking', 'help', 'never', 'mentioned', 'anything', 'like', 'cptsd', 'even', 'perhaps', 'severely', 'traumatized', 'abused', 'child', 'anyway', 'happy', 'learn', 'cptsd', 'eager', 'recover', 'reading', 'peter', 'walker', 'book', 'feel', 'rather', 'overwhelmed', 'little', 'bit', 'hopeless', 'primarily', 'freeze', 'type', 'cptsd', 'spent', 'life', 'avoidance', 'hiding', 'isolation', 'point', 'social', 'skill', 'hot', 'mean', 'talk', 'people', 'forth', 'always', 'sort', 'mask', 'whole', 'experience', 'draining', 'find', 'counting', 'minute', 'make', 'escape', 'also', 'constant', 'state', 'shock', 'fear', 'confusion', 'growing', 'isolated', 'room', 'learn', 'lot', 'thing', 'reservoir', 'thing', 'talk', 'hot', 'either', 'believe', 'male', 'avoided', 'thing', 'like', 'sport', 'music', 'car', 'loud', 'noise', 'ton', 'people', 'extremely', 'triggering', 'honestly', 'learning', 'cptsd', 'everything', 'make', 'much', 'sense', 'know', 'need', 'connect', 'others', 'learning', 'emotional', 'flashback', 'manage', 'helpful', 'incredibly', 'difficult', 'find', 'want', 'lol', 'also', 'interested', 'spirituality', 'meditation', 'come', 'thing', 'like', 'seclusion', 'take', 'next', 'level', 'girlfriend', 'life', 'nothing', 'serious', 'never', 'know', 'connecting', 'others', 'real', 'intimate', 'way', 'something', 'never', 'able', 'always', 'end', 'pushing', 'girl', 'away', 'go', 'contact', 'abusive', 'family', 'alone', 'support', 'system', 'honestly', 'really', 'suck', 'hard', 'go', 'like', 'get', 'angry', 'deal', 'cptsd', 'go', 'recovery', 'get', 'somewhat', 'normal', 'place', 'say', 'screw', 'sometimes', 'anyway', 'least', 'know', 'struggling', 'get', 'cptsd', 'hard', 'enough', 'freeze', 'element', 'make', 'even', 'tougher', 'get', 'inner', 'emotional', 'ice', 'wall', 'developed', 'wanted', 'know', 'anyone', 'trouble', 'connecting', 'others', 'intimate', 'relationship', 'others', 'feel', 'invisible', 'like', 'alive', 'part', 'community', 'really', 'work', 'night', 'well', 'give', 'nerve', 'break', 'lonely', 'world', 'although', 'like', 'alone', 'part', 'also', 'underemployed', 'never', 'able', 'complete', 'four', 'year', 'university', 'due', 'intense', 'emotional', 'flashback', 'school', 'setting', 'panic', 'attack', 'made', 'life', 'extremely', 'limited', 'narrow', 'honestly', 'hate', 'frankly', 'wish', 'never', 'born', 'going', 'end', 'something', 'like', 'family', 'support', 'love', 'mom', 'sister', 'live', '15', 'minute', 'away', 'abusive', 'fact', 'respect', 'boundary', 'spent', 'christmas', 'alone', 'cafe', 'chicken', 'salad', 'sandwich', 'coffee', 'fact', 'spent', 'holiday', 'alone', 'know', 'used', 'hard', 'honestly', 'sad', 'looking', 'go', 'coda', 'meeting', 'area', 'least', 'start', 'open', 'intimate', 'vulnerable', 'conversation', 'people', 'spiritual', 'group', 'area', 'anyone', 'relate', 'type', 'thing', 'connecting', 'others']",2
"['welcome', 'perstirpes']",2
"['agree', 'part', 'picture', 'realising', 'cptsd', 'impact', 'much', 'profound', 'spotting', 'big', 'job', 'never', 'mind', 'dealing', 'interest', 'much', 'resonates', 'different', 'cause', 'produce', 'similar', 'effect', 'like', 'x', 'ray', 'waiting', 'room', 'nursing', 'exact', 'injury', 'different', 'cause', 'injury']",2
"['welcome', 'perstripes', 'glad', 'website', 'given', 'hope']",2
"['told', 'psychiatrist', 'feel', 'concern', 'like', 'look', 'see', 'suffering', 'something', 'like', 'feel', 'concern', 'get', 'told', 'people', 'know', '5', 'day', 'know', 'would', 'feel', 'concern', 'everytime', 'dissociated', 'alienated', 'much', 'want', 'go', 'meeting', 'knew', 'could', 'make', 'good', 'impression', 'dissociated', 'important', 'feel', 'like', 'people', 'apart', 'personality', 'personal', 'history', 'treat', 'one', 'way', 'another', 'depending', 'look', 'image', 'send', 'feel', 'think', 'obviously', 'obvious', 'nobody', 'want', 'someone', 'give', 'bad', 'impression', 'bad', 'feeling', 'gonna', 'feel', 'extension', 'behave', 'differently', 'depending', 'need', 'good', 'relationship', 'people', 'go', 'like', 'behave', 'normal', 'treat', 'oki', 'behave', 'strange', 'feel', 'concern', 'methey', 'feel', 'concern', 'know', 'idk', 'say', 'told', 'see', 'i2m', 'suffering', 'take', 'measurement', 'like', 'giving', 'medication', 'even', 'though', 'know', 'delivering', 'another', 'department', 'thinking', 'make', 'decision', 'know', 'better', 'knew', 'would', 'happen', 'go', 'meeting', 'parent', 'coerced', 'obligaron', 'even', 'blame', 'feel', 'anything', 'could', 'would', 'feel', 'shamed', 'betrayed', 'afraid', 'hurt', 'angry', 'sad', 'even', 'care', 'think', 'say', 'feel', 'concerned', 'get']",2
"['think', 'feel', 'concern', 'others', 'even', 'know', 'see', 'concerned', 'hope', 'find', 'answer']",2
"['thanks', 'three', 'rose', 'understand', 'use', 'concern', 'justify', 'action', 'ended', 'hurting', 'justify', 'denial', 'action', 'consecuences', 'like', 'even', 'though', 'good', 'intention', 'ended', 'hurting', 'feel', 'like', 'need', 'idk', 'kept', 'mind', 'acknowledge', 'harmed', 'value', 'think', 'way', 'good', 'intention', 'plus', 'dissociated', 'see', 'right', 'harm', 'harm', 'perception', 'seriously', 'conversation', 'yesterday']",2
"['fear', 'younger', 'alone', 'tried', 'hard', 'fill', 'gap', 'let', 'hurt', 'gave', 'failed', 'told', 'people', 'life', 'concerned', 'believe', 'going', 'motion', 'word', 'action', 'back', 'called', 'many', 'thing', 'people', 'made', 'feel', 'like', 'nothing', 'without', 'guidance', 'well', 'guess', 'everything', 'without', 'kind', 'advice', 'counselor', 'got', 'feeling', 'wanted', 'quick', 'fix', 'get', 'part', 'herd', 'society', 'see', 'herd', 'always', 'going', 'well', 'lot', 'drama', 'hype', 'value', 'get', 'year', 'gave', 'value', 'important', 'want', 'moved', 'stance', 'still', 'want', 'called', 'connection', 'degree', 'want', 'controlled', 'trained', 'believe', 'journey', 'peace', 'continues', 'everyday', 'even', 'going', 'someone', 'want']",2
"['true', 'much', 'connected', 'something', 'tell', 'everyday', 'want', 'happy', 'normal', 'life', 'go', 'university', 'get', 'job', 'care', 'university', 'job', 'want', 'hurt', 'much', 'think', 'right', 'path', 'decided', 'something', 'last', 'year', 'stressed', 'would', 'take', 'refuge', 'present', 'moment', 'would', 'connect', 'present', 'stress', 'would', 'go', 'away', 'dissapear', 'present', 'become', 'even', 'worse', 'calm', 'comfort', 'anymore', 'neither', 'place', 'take', 'refuge']",2
"['quote', 'blancalap', 'february', '07', '2018', '01', '22', '34', 'pm', 'want', 'really', 'hope', 'able', 'get', 'moment', 'able', 'blancalap', 'wish', 'best', 'hope']",2
"['old', 'solider', 'life', 'world', 'little', 'goal', 'want', 'anything', 'token', 'forced', 'worked', 'man', 'felt', 'oppressed', 'started', 'business', 'felt', 'liberated', 'education', 'skill', 'taught', 'wanted', 'know', 'something', 'today', 'sponge', 'knowledge', 'many', 'skill', 'credit', 'nothing', 'seek', 'start', 'forced', 'attitude', 'gained', 'life', 'keeping', 'busy', 'wanting', 'something', 'better']",2
"['thank', 'wish', 'hope']",2
"['hardest', 'issue', 'life', 'relationship', 'others', 'acquaintance', 'worry', 'know', 'push', 'button', 'friend', 'family', 'different', 'get', 'overwhelming', 'feeling', 'simply', 'trying', 'manipulate', 'get', 'something', 'longer', 'around', 'want', 'trace', 'feeling', 'back', 'time', 'little', 'life', 'set', 'earn', 'way', 'working', 'hard', 'minding', 'business', 'saving', 'future', 'pursuing', 'happiness', 'called', 'back', 'forced', 'man', 'get', 'going', 'period', 'time', 'roach', 'friend', 'family', 'came', 'woodwork', 'put', 'pressure', 'give', 'time', 'energy', 'money', 'thought', 'feeling', 'would', 'pas', 'grew', 'much', 'larger', 'could', 'imagine', 'feel', 'like', 'target', 'wolf', 'friend', 'family', 'know', 'lot', 'hyper', 'sensitivity', 'tune', 'maybe', 'much', 'believe', 'want', 'others', 'around', 'want', 'something', 'gift', 'giver']",2
"['lot', 'post', 'hard', 'deal', 'relationship', 'many', 'reason', 'keeping', 'boundary', 'getting', 'traumatised', 'getting', 'ripped', 'getting', 'triggered', 'acting', 'fight', 'flight', 'getting', 'let', 'support', 'thing', 'cause', 'heartache', 'emotional', 'wear', 'tear', 'uncertainty', 'anger', 'hard', 'remain', 'open', 'hypervigilance', 'mean', 'spot', 'negative', 'action', 'mile', 'away', 'easily', 'forgive', 'ignore', 'shown', 'determination', 'improve', 'situation', 'past', 'sadly', 'ongoing', 'battle', 'hang', 'achievement', 'earned', 'keeping', 'recovery', 'sight', 'making', 'progress', 'believe', 'done', 'keep', 'track', 'overcome', 'thinking']",2
"['much', 'older', 'brother', 'sister', 'always', 'pretty', 'much', 'denial', 'abusive', 'childhood', 'caused', 'lot', 'added', 'difficulty', 'working', 'c', 'ptsd', 'abusive', 'father', 'died', 'recently', 'brother', 'insisting', 'celebrating', 'wonderful', 'man', 'despite', 'fact', 'often', 'saw', 'beating', 'brother', 'finding', 'really', 'hard', 'cope']",2
"['welcome', 'issue', 'sister', 'sometimes', 'moment', 'clarity', 'time', 'strict', 'denial', 'dad', 'died', 'earlier', 'year', 'easier', 'person', 'family', 'friend', 'one', 'thing', 'helped', 'wrote', 'letter', 'structured', 'grief', 'letter', 'like', 'like', 'wish', 'different', 'section', 'forgive', 'skipped', 'helped', 'deal', 'funeral', 'little', 'truth', 'hand', 'ended', 'giving', 'mine', 'funeral', 'director', 'cremated', 'let', 'sister', 'day', 'denial']",2
"['welcome', 'nonetheless', 'sorry', 'going', 'atm', 'common', 'unfortunately', 'family', 'member', 'including', 'abused', 'denial', 'best']",2
"['issue', 'father', 'still', 'alive', 'pas', 'soon', 'older', 'brother', 'aggressive', 'little', '__________', 'say', 'family', 'chose', 'walk', 'away', 'father', '20', 'year', 'ago', 'go', 'far', 'way', 'since', 'could', 'put', 'piece', 'together', 'thought', 'clear', 'brother', 'fill', 'slot', 'think', 'greatest', 'son', 'world', 'try', 'bully', 'father', 'rarely', 'ever', 'growing', 'time', 'drunk', 'violent', 'sibling', 'live', 'denial', 'different', 'way', 'dealing', 'life', 'wanted', 'try', 'relationship', 'year', 'ago', 'decent', 'civil', 'adult', 'behavior', 'u', 'many', 'difference', 'made']",2
"['know', 'start', 'many', 'different', 'part', 'want', 'say', 'swirling', 'around', 'ago', 'thing', 'going', 'great', 'believed', 'despite', 'fallout', 'calling', 'abuse', 'mobbed', 'pretty', 'small', 'gossipy', 'place', 'could', 'repair', 'relationship', 'ride', 'worst', 'fallout', 'felt', 'positive', 'taking', 'bold', 'positive', 'action', 'something', 'awful', 'happened', 'discus', 'way', 'could', 'without', 'potentially', 'identifying', 'outing', 'tricky', 'ethical', 'situation', 'would', 'negative', 'impact', 'people', 'deserve', 'kind', 'grief', 'including', 'stuck', 'trying', 'find', 'solution', 'horrible', 'situation', 'took', 'big', 'toll', 'confidence', 'trapped', 'bullied', 'believed', 'subjected', 'find', 'hard', 'believe', 'could', 'happened', 'getting', 'back', 'foot', 'hard', 'see', 'fatal', 'flaw', 'evidence', 'thing', 'never', 'get', 'better', 'walked', 'away', 'solution', 'involve', 'lawyer', 'potential', 'even', 'greater', 'harm', 'also', 'route', 'would', 'cost', 'dearly', 'financially', 'time', 'afford', 'unfair', 'hard', 'swallow', 'misfortune', 'gotten', 'caught', 'middle', 'something', 'know', 'leave', 'home', 'order', 'able', 'start', 'love', 'live', 'strong', 'sense', 'place', 'home', 'seem', 'take', 'action', 'need', 'take', 'horrible', 'paralysis', 'set', 'know', 'afraid', 'want', 'go', 'equally', 'know', 'need', 'go', 'feel', 'hurt', 'alone', 'afraid', 'letting', 'go', 'place', 'love', 'security', 'place', 'give', 'feel', 'confidence', 'take', 'leap', 'unknown', 'settled', 'kind', 'paralysed', 'depression']",2
"['oh', 'goodness', 'rad', 'know', 'horrible', 'sad', 'leave', 'place', 'love', 'find', 'safety', 'take', 'breather', 'bit', 'safe', 'place', 'making', 'decision']",2
"['otherwise', 'echo', 'contessa']",2
"['strong', 'person', 'whatever', 'may', 'turn']",2
"['thanks', 'support', 'contessa', 'blueberry', 'dee', 'impulse', 'decided', 'month', 'ago', 'way', 'looking', 'say', 'best', 'decision', 'future', 'another', 'option', 'viable', 'staying', 'wish']",2
"['dear', 'radical', 'sorry', 'must', 'leave', 'place', 'know', 'know', 'exactly', 'must', 'offer', 'advice', 'leave', 'different', 'reason', 'place', 'loved', 'live', 'somewhere', 'love', 'even', 'better']",2
"['okay', 'echo', 'sentiment', 'three', 'rose', 'matter', 'go']",2
"['know', 'alone', 'entire', 'way']",2
"['transition', 'especially', 'following', 'transition', 'seemed', 'safe', 'logical', 'scare', 'well', 'even', 'transitioning', 'reading', 'post', 'like', 'responding', 'want', 'stretch', 'reach', 'perfect', 'way', 'express', 'forget', 'one', 'detail', 'far', 'perfect', 'retain', 'old', 'fear', 'perfect', 'mean', 'anything', 'transition', 'rattling', 'fear', 'mine', 'found', 'safe', 'spot', 'found', 'illusion', 'least', 'frustrating', 'sense', 'yes', 'felt', 'safe', 'far', 'perfect', 'safe', 'though', 'still', 'place', 'landed', 'speaks', 'used', 'upend', 'like', 'would', 'extreme', 'challenge', 'perfect', 'sharing', 'come', 'trusting', 'going', 'fine', 'transition', 'always', 'want', 'fine', 'easy', 'seems', 'happen', 'usually', 'discarding', 'expectation', 'thing', 'go', 'certain', 'way', 'like', 'reading', 'tale', 'exploration', 'fact', 'bold', 'explorer', 'seemed', 'brave', 'anything', 'barely', 'survived', 'usually', 'resembling', 'bold', 'expectation', 'perfection', 'story', 'told', 'afterwards', 'others', 'deep', 'bravery', 'turned', 'chutzpah', 'boldness', 'fear', 'played', 'role', 'every', 'turn', 'rarely', 'per', 'expectation', 'best', 'intention', 'planning', 'hope', 'find', 'inner', 'light', 'seems', 'apparent', 'u', 'shared', 'story', 'easy', 'u', 'spectator', 'know', 'sound', 'trite', 'every', 'step', 'undertake', 'transition']",2
"['himy', 'response', 'thoughtful', 'woodsgnome', 'wanted', 'say', 'moved', 'country', 'escape', 'stress', 'helped', 'despite', 'difficulty', 'upheaval', 'could', 'take', 'break', 'away', 'least', 'day', 'see', 'situation', 'outside', 'helped', 'firm', 'resolve', 'wishing', 'strength', 'need']",2
